DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,MOSTREL_CCITENSHIP,ACQUISITION_PROCESS,AGE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_MOSTREL_CCITENSHIP,NOTE_ACQUISITION_PROCESS,NOTE_AGE,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,1,WORLD,TRS,TOTAL,2021,28970,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,1,WORLD,TRS,TOTAL,2022,50537,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,1,WORLD,TRS,TOTAL,2023,53889,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,ALL,TOTAL,2014,63762,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,ALL,TOTAL,2015,88812,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,ALL,TOTAL,2016,98328,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,ALL,TOTAL,2017,74621,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,ALL,TOTAL,2018,61321,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,ALL,TOTAL,2019,66890,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,ALL,TOTAL,2020,65203,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,ALL,TOTAL,2021,61544,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,ALL,TOTAL,2022,106449,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,ALL,TOTAL,2023,107118,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,MAT,TOTAL,2014,16619,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,MAT,TOTAL,2015,14264,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,MAT,TOTAL,2016,16509,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,MAT,TOTAL,2017,19043,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,MAT,TOTAL,2018,20635,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,MAT,TOTAL,2019,14429,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,MAT,TOTAL,2020,11919,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,MAT,TOTAL,2021,12008,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,MAT,TOTAL,2022,15662,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,MAT,TOTAL,2023,20107,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,RS,TOTAL,2014,22264,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,RS,TOTAL,2015,40339,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,RS,TOTAL,2016,43176,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,RS,TOTAL,2017,25656,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,RS,TOTAL,2018,17332,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,RS,TOTAL,2019,24637,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,RS,TOTAL,2020,28675,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,RS,TOTAL,2021,22609,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,RS,TOTAL,2022,42878,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,RS,TOTAL,2023,37408,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,TRS,TOTAL,2014,24879,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,TRS,TOTAL,2015,34209,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,TRS,TOTAL,2016,38643,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,TRS,TOTAL,2017,29922,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,TRS,TOTAL,2018,23354,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,TRS,TOTAL,2019,27824,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,TRS,TOTAL,2020,24609,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,TRS,TOTAL,2021,26927,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,TRS,TOTAL,2022,47909,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,2,WORLD,TRS,TOTAL,2023,49603,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,ALL,TOTAL,2014,129887,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,ALL,TOTAL,2015,178035,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,ALL,TOTAL,2016,201591,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,ALL,TOTAL,2017,146605,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,ALL,TOTAL,2018,112523,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,ALL,TOTAL,2019,127001,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,ALL,TOTAL,2020,131803,,,,,,,,,,,
