DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,CITIZENSHIP,TYPE_OF_COUPLE,HOUSEHOLD_TYPOLOGY,PRESENCE_IN_ITALY,EDU_LEV_HIGHEST,LABOUR_PROFESS_STATUS,LANGUAGE,SATISFACTION_LIFE_WORK,DISCRIMINATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_CITIZENSHIP,NOTE_TYPE_OF_COUPLE,NOTE_HOUSEHOLD_TYPOLOGY,NOTE_PRESENCE_IN_ITALY,NOTE_EDU_LEV_HIGHEST,NOTE_LABOUR_PROFESS_STATUS,NOTE_LANGUAGE,NOTE_SATISFACTION_LIFE_WORK,NOTE_DISCRIMINATION,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y14-17,AL,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,22040,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y14-17,EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,36701,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y14-17,EXT_EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,124433,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y14-17,MA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,14168,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y14-17,RO,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,31909,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y14-17,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,161134,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y18-24,AL,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,53637,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y18-24,EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,111700,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y18-24,EXT_EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,276589,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y18-24,MA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,31901,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y18-24,RO,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,97665,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y18-24,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,388289,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y25-34,AL,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,105766,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y25-34,EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,309675,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y25-34,EXT_EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,627034,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y25-34,MA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,82969,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y25-34,RO,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,238556,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y25-34,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,936709,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y35-44,AL,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,72671,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y35-44,EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,307065,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y35-44,EXT_EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,607441,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y35-44,MA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,86433,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y35-44,RO,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,220831,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y35-44,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,914506,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y45-54,AL,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,45547,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y45-54,EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,156524,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y45-54,EXT_EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,387919,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y45-54,MA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,48456,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y45-54,RO,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,98730,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR,9,Y45-54,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,544443,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,TOTAL,AL,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,TOTAL,EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,TOTAL,EXT_EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,TOTAL,MA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,TOTAL,RO,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
