DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,MOSTREL_CCITENSHIP,TYPE_RES_PERMIT_REASON,TYPE_RES_PERMIT,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_MOSTREL_CCITENSHIP,NOTE_TYPE_RES_PERMIT_REASON,NOTE_TYPE_RES_PERMIT,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,TOTAL,TOTAL,99,2019,22806,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,TOTAL,TOTAL,99,2020,19228,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,TOTAL,TOTAL,99,2021,17444,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,TOTAL,TOTAL,99,2022,18087,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,TOTAL,TOTAL,99,2023,17890,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,TOTAL,TOTAL,99,2024,16845,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,LONGT,TOTAL,99,2019,293475,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,LONGT,TOTAL,99,2020,288907,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,LONGT,TOTAL,99,2021,277044,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,LONGT,TOTAL,99,2022,289453,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,LONGT,TOTAL,99,2023,272162,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,LONGT,TOTAL,99,2024,256843,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,NLONGT,TOTAL,99,2019,117152,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,NLONGT,TOTAL,99,2020,110133,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,NLONGT,TOTAL,99,2021,98149,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,NLONGT,TOTAL,99,2022,107891,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,NLONGT,TOTAL,99,2023,123351,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,NLONGT,TOTAL,99,2024,133602,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,TOTAL,TOTAL,99,2019,410627,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,TOTAL,TOTAL,99,2020,399040,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,TOTAL,TOTAL,99,2021,375193,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,TOTAL,TOTAL,99,2022,397344,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,TOTAL,TOTAL,99,2023,395513,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_N,ALL,TOTAL,TOTAL,99,2024,390445,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,LONGT,TOTAL,99,2019,102504,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,LONGT,TOTAL,99,2020,98852,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,LONGT,TOTAL,99,2021,94464,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,LONGT,TOTAL,99,2022,103509,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,LONGT,TOTAL,99,2023,103939,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,LONGT,TOTAL,99,2024,106722,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,NLONGT,TOTAL,99,2019,166258,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,NLONGT,TOTAL,99,2020,139007,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,NLONGT,TOTAL,99,2021,115969,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,NLONGT,TOTAL,99,2022,126981,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,NLONGT,TOTAL,99,2023,129508,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,NLONGT,TOTAL,99,2024,129219,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,TOTAL,TOTAL,99,2019,268762,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,TOTAL,TOTAL,99,2020,237859,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,TOTAL,TOTAL,99,2021,210433,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,TOTAL,TOTAL,99,2022,230490,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,TOTAL,TOTAL,99,2023,233447,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_W,ALL,TOTAL,TOTAL,99,2024,235941,,,,,,,,,,,,,
