DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,MOSTREL_CCITENSHIP,TYPE_RES_PERMIT_REASON,TYPE_RES_PERMIT,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_MOSTREL_CCITENSHIP,NOTE_TYPE_RES_PERMIT_REASON,NOTE_TYPE_RES_PERMIT,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,1,WORLD,ALL,TOTAL,TOTAL,99,2021,609396,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,1,WORLD,ALL,TOTAL,TOTAL,99,2022,654112,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,1,WORLD,ALL,TOTAL,TOTAL,99,2023,678457,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,1,WORLD,ALL,TOTAL,TOTAL,99,2024,657760,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,LONGT,TOTAL,99,2015,419838,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,LONGT,TOTAL,99,2016,435079,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,LONGT,TOTAL,99,2017,418401,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,LONGT,TOTAL,99,2018,423140,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,LONGT,TOTAL,99,2019,415720,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,LONGT,TOTAL,99,2020,417851,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,LONGT,TOTAL,99,2021,390719,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,LONGT,TOTAL,99,2022,427297,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,LONGT,TOTAL,99,2023,409088,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,LONGT,TOTAL,99,2024,386626,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,NLONGT,TOTAL,99,2015,285679,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,NLONGT,TOTAL,99,2016,272183,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,NLONGT,TOTAL,99,2017,236347,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,NLONGT,TOTAL,99,2018,231104,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,NLONGT,TOTAL,99,2019,233023,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,NLONGT,TOTAL,99,2020,232640,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,NLONGT,TOTAL,99,2021,219656,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,NLONGT,TOTAL,99,2022,213542,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,NLONGT,TOTAL,99,2023,269686,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,NLONGT,TOTAL,99,2024,258570,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,TOTAL,TOTAL,99,2015,705517,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,TOTAL,TOTAL,99,2016,707262,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,TOTAL,TOTAL,99,2017,654748,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,TOTAL,TOTAL,99,2018,654244,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,TOTAL,TOTAL,99,2019,648743,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,TOTAL,TOTAL,99,2020,650491,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,TOTAL,TOTAL,99,2021,610375,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,TOTAL,TOTAL,99,2022,640839,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,TOTAL,TOTAL,99,2023,678774,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,2,WORLD,ALL,TOTAL,TOTAL,99,2024,645196,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,9,WORLD,ALL,LONGT,TOTAL,99,2015,849863,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,9,WORLD,ALL,LONGT,TOTAL,99,2016,877358,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_4(1.0),A,ITC,RESPER,9,WORLD,ALL,LONGT,TOTAL,99,2017,837630,,,,,,,,,,,,,
