DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,CITIZENSHIP,TYPE_OF_COUPLE,HOUSEHOLD_TYPOLOGY,PRESENCE_IN_ITALY,EDU_LEV_HIGHEST,LABOUR_PROFESS_STATUS,LANGUAGE,SATISFACTION_LIFE_WORK,DISCRIMINATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_CITIZENSHIP,NOTE_TYPE_OF_COUPLE,NOTE_HOUSEHOLD_TYPOLOGY,NOTE_PRESENCE_IN_ITALY,NOTE_EDU_LEV_HIGHEST,NOTE_LABOUR_PROFESS_STATUS,NOTE_LANGUAGE,NOTE_SATISFACTION_LIFE_WORK,NOTE_DISCRIMINATION,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITC,NCOUP,9,TOTAL,WRL_X_ITA,COUP_WCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,325412,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITC,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_FF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,54,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITC,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_FIT,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,11.6,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITC,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITC,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_ITF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,34.4,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITC,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_NCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,23.6,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITC,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_WCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,76.4,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITD,NCOUP,9,TOTAL,WRL_X_ITA,COUP_FF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,186547,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITD,NCOUP,9,TOTAL,WRL_X_ITA,COUP_FIT,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,24684,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITD,NCOUP,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,308029,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITD,NCOUP,9,TOTAL,WRL_X_ITA,COUP_ITF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,96799,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITD,NCOUP,9,TOTAL,WRL_X_ITA,COUP_NCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,77873,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITD,NCOUP,9,TOTAL,WRL_X_ITA,COUP_WCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,230157,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITD,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_FF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,60.6,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITD,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_FIT,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,8,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITD,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITD,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_ITF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,31.4,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITD,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_NCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,25.3,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITD,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_WCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,74.7,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITE,NCOUP,9,TOTAL,WRL_X_ITA,COUP_FF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,149992,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITE,NCOUP,9,TOTAL,WRL_X_ITA,COUP_FIT,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,25557,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITE,NCOUP,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,262401,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITE,NCOUP,9,TOTAL,WRL_X_ITA,COUP_ITF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,86852,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITE,NCOUP,9,TOTAL,WRL_X_ITA,COUP_NCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,67667,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITE,NCOUP,9,TOTAL,WRL_X_ITA,COUP_WCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,194734,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITE,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_FF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,57.2,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITE,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_FIT,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,9.7,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITE,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITE,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_ITF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,33.1,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITE,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_NCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,25.8,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITE,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_WCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,74.2,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITFG,NCOUP,9,TOTAL,WRL_X_ITA,COUP_FF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,80175,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITFG,NCOUP,9,TOTAL,WRL_X_ITA,COUP_FIT,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,9739,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITFG,NCOUP,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,150960,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITFG,NCOUP,9,TOTAL,WRL_X_ITA,COUP_ITF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,61046,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITFG,NCOUP,9,TOTAL,WRL_X_ITA,COUP_NCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,43855,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITFG,NCOUP,9,TOTAL,WRL_X_ITA,COUP_WCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,107105,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITFG,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_FF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,53.1,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITFG,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_FIT,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,6.5,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITFG,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITFG,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_ITF,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,40.4,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITFG,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_NCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,29.1,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_8(1.0),A,ITFG,NCOUP_PERCC,9,TOTAL,WRL_X_ITA,COUP_WCH,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,70.9,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
