DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,MOSTREL_CCITENSHIP,TYPE_RES_PERMIT_REASON,TYPE_RES_PERMIT,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_MOSTREL_CCITENSHIP,NOTE_TYPE_RES_PERMIT_REASON,NOTE_TYPE_RES_PERMIT,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,LONGT,TOTAL,9,2024,3165,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,LONGT,TOTAL,99,2015,1121535,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,LONGT,TOTAL,99,2016,1163707,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,LONGT,TOTAL,99,2017,1116664,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,LONGT,TOTAL,99,2018,1135142,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,LONGT,TOTAL,99,2019,1149010,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,LONGT,TOTAL,99,2020,1129515,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,LONGT,TOTAL,99,2021,1084273,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,LONGT,TOTAL,99,2022,1147710,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,LONGT,TOTAL,99,2023,1099697,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,LONGT,TOTAL,99,2024,1056712,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,1,2015,599260,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,1,2016,585932,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,1,2017,561576,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,1,2018,576337,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,1,2019,571474,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,1,2020,527529,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,1,2021,453754,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,1,2022,516450,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,1,2023,612720,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,1,2024,629616,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,2,2015,284789,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,2,2016,263988,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,2,2017,231214,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,2,2018,207372,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,2,2019,200926,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,2,2020,183735,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,2,2021,162704,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,2,2022,151193,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,2,2023,157270,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,2,2024,143152,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,9,2015,1904,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,9,2016,1820,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,9,2017,1794,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,9,2018,1801,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,9,2019,1709,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,9,2020,1551,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,9,2021,1527,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,9,2022,1002,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,9,2023,1300,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,9,2024,1289,,,,,,,,,,,,,
